# pinned_commit	a3d8c67ed91d58e197b8c978ddcc00ba96f87c29
# generated_by	scripts/coverage-audit.ps1 -UpdateIndex
path	line	family_id	kind	declaration	visibility
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	138	L-ROUND	theorem	resolveActions_spec	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	161	L-ROUND	theorem	resolveActions_eq	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	174	L-ROUND	def	evalFromCfg	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	193	L-ROUND	theorem	evalFromCfg_init	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	210	L-ROUND	theorem	extractPlayerAction_lift	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	238	L-ROUND	theorem	stepPMF_bind_evalFromCfg	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	357	L-ROUND	theorem	lastState_snoc	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	362	L-ROUND	theorem	runDistPure_bind_evalFromCfg	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	389	L-ROUND	def	LinConfig.isDone	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	397	L-ROUND	def	LinConfig.phase	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	403	L-ROUND	theorem	evalFromCfg_of_isDone	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	426	L-ROUND	theorem	isDone_of_phase_ge	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	454	L-ROUND	theorem	phase_init_le	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	460	L-ROUND	theorem	isDone_step_of_isDone	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	485	L-ROUND	theorem	phase_step_progress	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	557	L-ROUND	theorem	PMF.bind_congr_support	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	566	L-ROUND	theorem	isDone_of_reachable	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	616	L-ROUND	theorem	runDistPure_eq_eval	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	642	L-ROUND	def	resolveActionsMixed	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	654	L-ROUND	theorem	resolveActionsMixed_gen	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	718	L-ROUND	theorem	resolveActionsMixed_eq_pmfPi	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	728	L-ROUND	def	evalFromCfgMixed	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	747	L-ROUND	theorem	evalFromCfgMixed_init	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	764	L-ROUND	theorem	evalFromCfgMixed_of_isDone	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	796	L-ROUND	theorem	stepDist_support_subset_step_support	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	806	L-ROUND	theorem	isDone_of_reachable_behavioral	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	849	L-ROUND	theorem	stepDist_liftBehavioral_bind_evalFromCfgMixed	private
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	1100	L-ROUND	theorem	runDist_liftBehavioral_bind_evalFromCfgMixed	public
GameTheory/Languages/MultiRound/CompileObsLinAdequacy.lean	1116	L-ROUND	theorem	runDist_liftBehavioral_extractState_eq_evalMixed	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	44	L-ROUND	theorem	linObserve_some_playerTurn	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	72	L-ROUND	theorem	not_isDone_of_linObserve_some	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	84	L-ROUND	theorem	phase_of_linObserve_some	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	93	L-ROUND	theorem	not_isDone_of_later_not_isDone	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	123	L-ROUND	theorem	phase_strict_mono_of_not_done	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	148	L-ROUND	theorem	phase_eq_index	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	189	L-ROUND	theorem	linObserve_of_phase_eq	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	263	L-ROUND	theorem	earlier_i_step_exists	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	297	L-ROUND	theorem	unique_i_step_position	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	330	L-ROUND	theorem	round_lt_of_earlier_step	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	358	L-ROUND	theorem	fullRecall_view_action_match	private
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	430	L-ROUND	theorem	projectStates_eq_lastObs	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	451	L-ROUND	theorem	obsLocalFeasibility_of_fullRecall	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	534	L-ROUND	theorem	noNontrivialInfoStateRepeat_compiledLin	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	594	L-ROUND	theorem	liftBehavioralProfile_descendVRD_agree	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	648	L-ROUND	def	descendLocalStrategyVRD	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	655	L-ROUND	def	descendPureProfileVRD	public
GameTheory/Languages/MultiRound/CompileObsLinRecall.lean	664	L-ROUND	theorem	liftPureProfile_descendVRD_agree	public
GameTheory/Languages/MultiRound/Kuhn.lean	55	L-ROUND	abbrev	compiledCoreObs'	public
GameTheory/Languages/MultiRound/Kuhn.lean	61	L-ROUND	theorem	kuhn_behavioral_to_mixed_core	public
GameTheory/Languages/MultiRound/Kuhn.lean	80	L-ROUND	theorem	stepMassInvariant_compiledCore	public
GameTheory/Languages/MultiRound/Kuhn.lean	101	L-ROUND	abbrev	compiledLinObs'	public
GameTheory/Languages/MultiRound/Kuhn.lean	110	L-ROUND	theorem	kuhn_mixed_to_behavioral_compiledLin	public
GameTheory/Languages/MultiRound/Kuhn.lean	137	L-ROUND	theorem	actionPosteriorLocal_of_fullRecall	public
GameTheory/Languages/MultiRound/Kuhn.lean	151	L-ROUND	theorem	kuhn_mixed_to_behavioral_fullRecall	public
GameTheory/Languages/MultiRound/Kuhn.lean	168	L-ROUND	def	extractState	private
GameTheory/Languages/MultiRound/Kuhn.lean	178	L-ROUND	theorem	kuhn_mixed_to_behavioral_native	public
GameTheory/Languages/MultiRound/Kuhn.lean	218	L-ROUND	theorem	kuhn_mixed_to_behavioral_sequential	public
GameTheory/Languages/MultiRound/Kuhn.lean	266	L-ROUND	theorem	kuhn_behavioral_to_mixed_compiledLin	public
GameTheory/Languages/MultiRound/Kuhn.lean	284	L-ROUND	theorem	kuhn_behavioral_to_mixed_sequential	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	47	L-ROUND	structure	RepeatedGame	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	58	L-ROUND	abbrev	stageKernelGame	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	62	L-ROUND	abbrev	History	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	66	L-ROUND	abbrev	Strategy	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	70	L-ROUND	abbrev	RProfile	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	74	L-ROUND	def	roundPayoff	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	78	L-ROUND	abbrev	play	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	83	L-ROUND	abbrev	constStrategy	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	90	L-ROUND	abbrev	discountedPayoff	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	95	L-ROUND	abbrev	discountedKernelGame	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	99	L-ROUND	theorem	play_constStrategy	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	106	L-ROUND	theorem	play_update_constStrategy	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	116	L-ROUND	theorem	summable_discounted_stageUtil_of_abs_bound	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	131	L-ROUND	theorem	discountedPayoff_le_of_forall_stageUtil_le	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	152	L-ROUND	theorem	discountedPayoff_constStrategy	public
GameTheory/Languages/MultiRound/RepeatedGame.lean	163	L-ROUND	theorem	constStrategy_isDiscountedNash	public
GameTheory/Languages/MultiRound/SOS.lean	31	L-ROUND	abbrev	JointSignal	public
GameTheory/Languages/MultiRound/SOS.lean	34	L-ROUND	abbrev	JointControl	public
GameTheory/Languages/MultiRound/SOS.lean	37	L-ROUND	inductive	Config	public
GameTheory/Languages/MultiRound/SOS.lean	48	L-ROUND	def	state	public
GameTheory/Languages/MultiRound/SOS.lean	55	L-ROUND	def	round?	public
GameTheory/Languages/MultiRound/SOS.lean	64	L-ROUND	def	initialConfig	public
GameTheory/Languages/MultiRound/SOS.lean	72	L-ROUND	inductive	Step	public
GameTheory/Languages/MultiRound/SOS.lean	102	L-ROUND	abbrev	ReachBy	public
GameTheory/Languages/MultiRound/SOS.lean	106	L-ROUND	inductive	PublicPhase	public
GameTheory/Languages/MultiRound/SOS.lean	113	L-ROUND	def	publicPhase	public
GameTheory/Languages/MultiRound/SOS.lean	121	L-ROUND	def	observe	public
GameTheory/Languages/MultiRound/SOS.lean	129	L-ROUND	theorem	observe_signal	public
GameTheory/Languages/MultiRound/SOS.lean	132	L-ROUND	theorem	observe_terminal	public
GameTheory/Languages/MultiRound/SOS.lean	135	L-ROUND	theorem	publicPhase_signal	public
GameTheory/Languages/MultiRound/SOS.lean	138	L-ROUND	theorem	publicPhase_action	public
GameTheory/Languages/MultiRound/SOS.lean	141	L-ROUND	theorem	publicPhase_terminal	public
GameTheory/Languages/MultiRound/StochasticGame.lean	38	L-ROUND	structure	StochasticGame	public
GameTheory/Languages/MultiRound/StochasticGame.lean	57	L-ROUND	abbrev	MarkovStrategy	public
GameTheory/Languages/MultiRound/StochasticGame.lean	60	L-ROUND	abbrev	MarkovProfile	public
GameTheory/Languages/MultiRound/StochasticGame.lean	63	L-ROUND	def	stageEU	public
GameTheory/Languages/MultiRound/StochasticGame.lean	71	L-ROUND	def	IsStagewiseNash	public
GameTheory/Languages/MultiRound/StochasticGame.lean	78	L-ROUND	def	stageKernelGame	public
GameTheory/Languages/MultiRound/StochasticGame.lean	84	L-ROUND	theorem	isStagewiseNash_iff_all_stage_nash	public
GameTheory/Languages/MultiRound/Syntax.lean	62	L-ROUND	structure	Round	public
GameTheory/Languages/MultiRound/Syntax.lean	76	L-ROUND	structure	MultiRoundGame	public
GameTheory/Languages/MultiRound/Syntax.lean	87	L-ROUND	abbrev	PureStrategy	public
GameTheory/Languages/MultiRound/Syntax.lean	90	L-ROUND	abbrev	PureProfile	public
GameTheory/Languages/MultiRound/Syntax.lean	93	L-ROUND	abbrev	BehavioralStrategy	public
GameTheory/Languages/MultiRound/Syntax.lean	96	L-ROUND	abbrev	BehavioralProfile	public
GameTheory/Languages/MultiRound/Syntax.lean	106	L-ROUND	def	Round.eval	public
GameTheory/Languages/MultiRound/Syntax.lean	112	L-ROUND	def	Round.evalMixed	public
GameTheory/Languages/MultiRound/Syntax.lean	120	L-ROUND	def	evalRounds	public
GameTheory/Languages/MultiRound/Syntax.lean	125	L-ROUND	def	MultiRoundGame.eval	public
GameTheory/Languages/MultiRound/Syntax.lean	130	L-ROUND	def	evalRoundsMixed	public
GameTheory/Languages/MultiRound/Syntax.lean	136	L-ROUND	def	MultiRoundGame.evalMixed	public
GameTheory/Languages/MultiRound/Syntax.lean	145	L-ROUND	def	PureStrategy.toBehavioral	public
GameTheory/Languages/MultiRound/Syntax.lean	150	L-ROUND	def	PureProfile.toBehavioral	public
GameTheory/Languages/MultiRound/Syntax.lean	159	L-ROUND	theorem	PureStrategy.toBehavioral_apply	public
GameTheory/Languages/MultiRound/Syntax.lean	163	L-ROUND	theorem	PureProfile.toBehavioral_apply	public
GameTheory/Languages/MultiRound/Syntax.lean	172	L-ROUND	structure	RoundRecord	public
GameTheory/Languages/MultiRound/Syntax.lean	177	L-ROUND	def	Round.playerView	public
GameTheory/Languages/MultiRound/Syntax.lean	181	L-ROUND	structure	ExecRecord	public
GameTheory/Languages/MultiRound/Syntax.lean	185	L-ROUND	def	ExecRecord.toRound	public
GameTheory/Languages/MultiRound/Syntax.lean	193	L-ROUND	def	MultiRoundGame.PerfectRecall	public
GameTheory/Languages/MultiRound/Syntax.lean	210	L-ROUND	def	MultiRoundGame.FullRecall	public
GameTheory/Languages/MultiRound/Syntax.lean	223	L-ROUND	theorem	MultiRoundGame.FullRecall.toPerfectRecall	public
GameTheory/Languages/MultiRound/Syntax.lean	233	L-ROUND	def	MultiRoundGame.ViewDeterminesRound	public
GameTheory/Languages/MultiRound/Syntax.lean	244	L-ROUND	def	MultiRoundGame.toGameForm	public
GameTheory/Languages/MultiRound/Syntax.lean	251	L-ROUND	def	MultiRoundGame.toKernelGame	public
GameTheory/Languages/MultiRound/Syntax.lean	258	L-ROUND	theorem	MultiRoundGame.toKernelGame_toGameForm	public
GameTheory/Languages/NFG/CheapTalkExamples.lean	26	L-NFG	def	extension	public
GameTheory/Languages/NFG/CheapTalkExamples.lean	31	L-NFG	abbrev	game	public
GameTheory/Languages/NFG/CheapTalkExamples.lean	36	L-NFG	theorem	opera_babbling_nash	public
GameTheory/Languages/NFG/CheapTalkExamples.lean	43	L-NFG	theorem	football_babbling_nash	public
GameTheory/Languages/NFG/Compile.lean	36	L-NFG	def	NFGGame.toKernelGame	public
GameTheory/Languages/NFG/Compile.lean	44	L-NFG	theorem	NFGGame.toKernelGame_outcomeKernel	public
GameTheory/Languages/NFG/Compile.lean	48	L-NFG	theorem	IsNashPure_iff_kernelGame	public
GameTheory/Languages/NFG/Compile.lean	54	L-NFG	theorem	IsDominant_iff_kernelGame	public
GameTheory/Languages/NFG/Compile.lean	60	L-NFG	theorem	NFGGame.toKernelGame_udist	public
GameTheory/Languages/NFG/Compile.lean	69	L-NFG	abbrev	MixedProfile	public
GameTheory/Languages/NFG/Compile.lean	73	L-NFG	def	NFGGame.toMixedKernelGame	public
GameTheory/Languages/NFG/Compile.lean	77	L-NFG	theorem	NFGGame.toMixedKernelGame_eq_mixedExtension	public
GameTheory/Languages/NFG/Compile.lean	82	L-NFG	def	IsNashMixed	public
GameTheory/Languages/NFG/Compile.lean	89	L-NFG	def	NFGGame.toMixed_morphism	public
GameTheory/Languages/NFG/CountableExample.lean	27	L-NFG	def	natChoose	public
GameTheory/Languages/NFG/CountableExample.lean	33	L-NFG	def	natChoose_zero	public
GameTheory/Languages/NFG/CountableExample.lean	37	L-NFG	theorem	natChoose_zero_is_nash	public
GameTheory/Languages/NFG/CountableExample.lean	46	L-NFG	theorem	natChoose_zero_dominant_0	public
GameTheory/Languages/NFG/Examples.lean	27	L-NFG	inductive	PDAction	public
GameTheory/Languages/NFG/Examples.lean	36	L-NFG	def	prisonersDilemma	public
GameTheory/Languages/NFG/Examples.lean	51	L-NFG	def	pd_defect_defect	public
GameTheory/Languages/NFG/Examples.lean	55	L-NFG	theorem	pd_defect_is_nash	public
GameTheory/Languages/NFG/Examples.lean	61	L-NFG	def	pd_coop_coop	public
GameTheory/Languages/NFG/Examples.lean	65	L-NFG	theorem	pd_coop_not_nash	public
GameTheory/Languages/NFG/Examples.lean	75	L-NFG	inductive	MPAction	public
GameTheory/Languages/NFG/Examples.lean	84	L-NFG	def	matchingPennies	public
GameTheory/Languages/NFG/Examples.lean	99	L-NFG	theorem	matchingPennies_no_pure_nash	public
GameTheory/Languages/NFG/Examples.lean	127	L-NFG	inductive	SHAction	public
GameTheory/Languages/NFG/Examples.lean	139	L-NFG	def	stagHunt	public
GameTheory/Languages/NFG/Examples.lean	152	L-NFG	def	sh_stag_stag	public
GameTheory/Languages/NFG/Examples.lean	156	L-NFG	def	sh_hare_hare	public
GameTheory/Languages/NFG/Examples.lean	160	L-NFG	theorem	sh_stag_is_nash	public
GameTheory/Languages/NFG/Examples.lean	166	L-NFG	theorem	sh_hare_is_nash	public
GameTheory/Languages/NFG/Examples.lean	173	L-NFG	theorem	sh_stag_hare_not_nash	public
GameTheory/Languages/NFG/Examples.lean	188	L-NFG	inductive	HDAction	public
GameTheory/Languages/NFG/Examples.lean	200	L-NFG	def	hawkDove	public
GameTheory/Languages/NFG/Examples.lean	213	L-NFG	def	hd_hawk_dove	public
GameTheory/Languages/NFG/Examples.lean	217	L-NFG	def	hd_dove_hawk	public
GameTheory/Languages/NFG/Examples.lean	221	L-NFG	theorem	hd_hawk_dove_is_nash	public
GameTheory/Languages/NFG/Examples.lean	227	L-NFG	theorem	hd_dove_hawk_is_nash	public
GameTheory/Languages/NFG/Examples.lean	239	L-NFG	inductive	BoSAction	public
GameTheory/Languages/NFG/Examples.lean	251	L-NFG	def	battleOfTheSexes	public
GameTheory/Languages/NFG/Examples.lean	263	L-NFG	def	bos_opera_opera	public
GameTheory/Languages/NFG/Examples.lean	267	L-NFG	def	bos_football_football	public
GameTheory/Languages/NFG/Examples.lean	271	L-NFG	theorem	bos_opera_is_nash	public
GameTheory/Languages/NFG/Examples.lean	277	L-NFG	theorem	bos_football_is_nash	public
GameTheory/Languages/NFG/Examples.lean	290	L-NFG	inductive	DGAction	public
GameTheory/Languages/NFG/Examples.lean	300	L-NFG	def	dictatorGame	public
GameTheory/Languages/NFG/Examples.lean	313	L-NFG	def	dg_keep_all	public
GameTheory/Languages/NFG/Examples.lean	318	L-NFG	theorem	dg_keep_is_nash	public
GameTheory/Languages/NFG/Examples.lean	325	L-NFG	theorem	dg_giveAll_not_nash	public
GameTheory/Languages/NFG/Examples.lean	343	L-NFG	inductive	TDAction	public
GameTheory/Languages/NFG/Examples.lean	356	L-NFG	def	travelersDilemma	public
GameTheory/Languages/NFG/Examples.lean	369	L-NFG	def	td_claim2_claim2	public
GameTheory/Languages/NFG/Examples.lean	374	L-NFG	theorem	td_claim2_is_nash	public
GameTheory/Languages/NFG/Examples.lean	388	L-NFG	inductive	CournotQty	public
GameTheory/Languages/NFG/Examples.lean	398	L-NFG	def	cournotProfit	public
GameTheory/Languages/NFG/Examples.lean	404	L-NFG	def	cournotDuopoly	public
GameTheory/Languages/NFG/Examples.lean	412	L-NFG	def	cournot_q2_q2	public
GameTheory/Languages/NFG/Examples.lean	416	L-NFG	theorem	cournot_q2_q2_is_nash	public
GameTheory/Languages/NFG/Examples.lean	446	L-NFG	inductive	BraessRAction	public
GameTheory/Languages/NFG/Examples.lean	450	L-NFG	inductive	BraessAAction	public
GameTheory/Languages/NFG/Examples.lean	455	L-NFG	def	braessRestricted	public
GameTheory/Languages/NFG/Examples.lean	466	L-NFG	def	braessAugmented	public
GameTheory/Languages/NFG/Examples.lean	486	L-NFG	theorem	braessRestricted_aa_is_nash	public
GameTheory/Languages/NFG/Examples.lean	494	L-NFG	theorem	braessAugmented_cc_is_nash	public
GameTheory/Languages/NFG/Examples.lean	502	L-NFG	theorem	braessAugmented_aa_not_nash	public
GameTheory/Languages/NFG/Examples.lean	516	L-NFG	theorem	braess_welfare_decreases	public
GameTheory/Languages/NFG/Examples.lean	546	L-NFG	inductive	BertrandPrice	public
GameTheory/Languages/NFG/Examples.lean	551	L-NFG	def	BertrandPrice.toReal	public
GameTheory/Languages/NFG/Examples.lean	556	L-NFG	def	bertrandProfit	public
GameTheory/Languages/NFG/Examples.lean	568	L-NFG	def	bertrandDuopoly	public
GameTheory/Languages/NFG/Examples.lean	576	L-NFG	def	bertrand_p2_p2	public
GameTheory/Languages/NFG/Examples.lean	580	L-NFG	def	bertrand_p1_p1	public
GameTheory/Languages/NFG/Examples.lean	584	L-NFG	theorem	bertrand_p2_is_nash	public
GameTheory/Languages/NFG/Examples.lean	592	L-NFG	theorem	bertrand_p1_is_nash	public
GameTheory/Languages/NFG/Examples.lean	602	L-NFG	theorem	pd_defect_udist	public
GameTheory/Languages/NFG/Examples.lean	609	L-NFG	theorem	pd_defect_isNashFor_eu	public
GameTheory/Languages/NFG/Examples.lean	616	L-NFG	theorem	pd_defect_isDominantFor_eu	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	32	L-NFG	instance	<anonymous@32>	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	34	L-NFG	instance	matchingPenniesOutcomeFintype	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	39	L-NFG	instance	matchingPenniesOutcomeFinite	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	43	L-NFG	instance	matchingPenniesStrategyNonempty	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	47	L-NFG	instance	matchingPenniesStrategyFintype	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	55	L-NFG	def	matchingPenniesLabels	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	74	L-NFG	def	matchingPennies_matchingPenniesLike	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	96	L-NFG	def	matchingPenniesFairMixed	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	101	L-NFG	theorem	matchingPennies_uniform_mixed_balanced	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	108	L-NFG	theorem	matchingPennies_mixed_nash_iff_half	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	124	L-NFG	theorem	matchingPennies_fair_mixed_nash	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	139	L-NFG	theorem	matchingPenniesLabels_uniform_eq_fair	private
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	156	L-NFG	theorem	matchingPennies_fair_correlated_eq	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	164	L-NFG	theorem	matchingPennies_correlated_eq_unique	public
GameTheory/Languages/NFG/MatchingPenniesMixed.lean	175	L-NFG	theorem	matchingPennies_correlated_eq_iff	public
GameTheory/Languages/NFG/PublicGoods.lean	29	L-NFG	theorem	publicGoods_freeRide_dominant	public
GameTheory/Languages/NFG/PublicGoods.lean	49	L-NFG	theorem	publicGoods_cooperation_pareto	public
GameTheory/Languages/NFG/Stackelberg.lean	37	L-NFG	structure	StackelbergGame	public
GameTheory/Languages/NFG/Stackelberg.lean	52	L-NFG	def	followerBR	public
GameTheory/Languages/NFG/Stackelberg.lean	56	L-NFG	def	stackelbergPayoff	public
GameTheory/Languages/NFG/Stackelberg.lean	60	L-NFG	def	IsStackelbergEq	public
GameTheory/Languages/NFG/Stackelberg.lean	64	L-NFG	def	IsSimNash	public
GameTheory/Languages/NFG/Stackelberg.lean	71	L-NFG	theorem	stackelberg_leader_ge_commitment	public
GameTheory/Languages/NFG/Stackelberg.lean	82	L-NFG	theorem	followerBR_at_nash_unique	public
GameTheory/Languages/NFG/Stackelberg.lean	94	L-NFG	def	toKernelGame	public
GameTheory/Languages/NFG/Stackelberg.lean	127	L-NFG	def	fight	public
GameTheory/Languages/NFG/Stackelberg.lean	128	L-NFG	def	accommodate	public
GameTheory/Languages/NFG/Stackelberg.lean	129	L-NFG	def	enter	public
GameTheory/Languages/NFG/Stackelberg.lean	130	L-NFG	def	stayOut	public
GameTheory/Languages/NFG/Stackelberg.lean	133	L-NFG	def	uL	public
GameTheory/Languages/NFG/Stackelberg.lean	140	L-NFG	def	uF	public
GameTheory/Languages/NFG/Stackelberg.lean	147	L-NFG	def	game	public
GameTheory/Languages/NFG/Stackelberg.lean	155	L-NFG	def	br	public
GameTheory/Languages/NFG/Stackelberg.lean	160	L-NFG	theorem	br_isBR	public
GameTheory/Languages/NFG/Stackelberg.lean	166	L-NFG	theorem	game_stackelberg_eq_fight	public
GameTheory/Languages/NFG/Stackelberg.lean	174	L-NFG	theorem	game_simNash_accommodate	public
GameTheory/Languages/NFG/Stackelberg.lean	184	L-NFG	theorem	game_br_at_accommodate	public
GameTheory/Languages/NFG/Stackelberg.lean	191	L-NFG	theorem	leader_advantage	public
GameTheory/Languages/NFG/Stackelberg.lean	196	L-NFG	theorem	leader_advantage_strict	public
GameTheory/Languages/NFG/Syntax.lean	35	L-NFG	structure	NFGGame	public
GameTheory/Languages/NFG/Syntax.lean	45	L-NFG	abbrev	StrategyProfile	public
GameTheory/Languages/NFG/Syntax.lean	49	L-NFG	def	deviate	public
GameTheory/Languages/NFG/Syntax.lean	53	L-NFG	theorem	deviate_same	public
GameTheory/Languages/NFG/Syntax.lean	58	L-NFG	theorem	deviate_other	public
GameTheory/Languages/NFG/Syntax.lean	63	L-NFG	def	IsNashPure	public
GameTheory/Languages/NFG/Syntax.lean	68	L-NFG	def	IsDominant	public
GameTheory/Languages/NFG/Syntax.lean	74	L-NFG	theorem	dominant_is_nash	public
GameTheory/Languages/OpenGame/CoendContext.lean	36	L-OPEN	structure	CoendContextRep	public
GameTheory/Languages/OpenGame/CoendContext.lean	50	L-OPEN	inductive	ReparamStep	public
GameTheory/Languages/OpenGame/CoendContext.lean	61	L-OPEN	abbrev	Reparam	public
GameTheory/Languages/OpenGame/CoendContext.lean	65	L-OPEN	def	reparamSetoid	public
GameTheory/Languages/OpenGame/CoendContext.lean	70	L-OPEN	def	historyMarginal	public
GameTheory/Languages/OpenGame/CoendContext.lean	74	L-OPEN	theorem	historyMarginal_eq_of_reparam	public
GameTheory/Languages/OpenGame/CoendContext.lean	87	L-OPEN	def	responseAt	public
GameTheory/Languages/OpenGame/CoendContext.lean	94	L-OPEN	def	jointResponse	public
GameTheory/Languages/OpenGame/CoendContext.lean	102	L-OPEN	theorem	responseAt_eq_of_reparam	public
GameTheory/Languages/OpenGame/CoendContext.lean	114	L-OPEN	theorem	jointResponse_eq_of_reparam	public
GameTheory/Languages/OpenGame/CoendContext.lean	126	L-OPEN	theorem	map_fst_jointResponse	public
GameTheory/Languages/OpenGame/CoendContext.lean	140	L-OPEN	theorem	map_snd_jointResponse_const	public
GameTheory/Languages/OpenGame/CoendContext.lean	153	L-OPEN	def	CoendContext	public
GameTheory/Languages/OpenGame/CoendContext.lean	161	L-OPEN	def	mk	public
GameTheory/Languages/OpenGame/CoendContext.lean	165	L-OPEN	def	ofDeterministic	public
GameTheory/Languages/OpenGame/CoendContext.lean	172	L-OPEN	theorem	reparam_eq	public
GameTheory/Languages/OpenGame/CoendContext.lean	188	L-OPEN	def	historyMarginal	public
GameTheory/Languages/OpenGame/CoendContext.lean	194	L-OPEN	def	responseAt	public
GameTheory/Languages/OpenGame/CoendContext.lean	200	L-OPEN	def	jointResponse	public
GameTheory/Languages/OpenGame/CoendContext.lean	205	L-OPEN	theorem	historyMarginal_mk	public
GameTheory/Languages/OpenGame/CoendContext.lean	208	L-OPEN	theorem	historyMarginal_ofDeterministic	public
GameTheory/Languages/OpenGame/CoendContext.lean	213	L-OPEN	theorem	responseAt_ofDeterministic	public
GameTheory/Languages/OpenGame/CoendContext.lean	217	L-OPEN	theorem	jointResponse_mk	public
GameTheory/Languages/OpenGame/CoendContext.lean	221	L-OPEN	theorem	jointResponse_ofDeterministic	public
GameTheory/Languages/OpenGame/CoendContext.lean	227	L-OPEN	theorem	map_fst_jointResponse	public
GameTheory/Languages/OpenGame/CoendContext.lean	235	L-OPEN	theorem	map_snd_jointResponse_const	public
GameTheory/Languages/OpenGame/Compile.lean	30	L-OPEN	def	ShapeN	public
GameTheory/Languages/OpenGame/Compile.lean	46	L-OPEN	def	realize	public
GameTheory/Languages/OpenGame/Compile.lean	50	L-OPEN	def	actionNFG	public
